timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-18T16:05:41,codecarbon,5a649199-f312-450b-ae85-14e94bdf725e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8049496000021463,4.849631018314553e-06,2.686851210864163e-06,8.7040972288,5.487512090081329,20.0,3.147696288335022e-06,2.7491688660008502e-06,7.228941111113979e-06,1.3125806265449852e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:09:38,codecarbon,a28aa984-de01-4f4c-acb4-9ecc04983e45,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.172810100004426,6.109639441294687e-06,2.8118607517896945e-06,7.400741190400001,6.359071235836335,20.0,3.4318042758541225e-06,3.835003067997889e-06,9.269284444437492e-06,1.6536091788289503e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:13:08,codecarbon,ba5f4b02-503c-4f8e-8a15-d74d26f7dedb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.778374800007441,4.702742621207855e-06,2.644404667220981e-06,8.4140291008,5.392089297812314,20.0,2.9817505442700376e-06,2.661946573986884e-06,7.084547222216821e-06,1.2728244340473745e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:15:59,codecarbon,4324082a-cdf9-4ece-b6f1-14177bd7f375,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.889164499996696,5.624767468623357e-06,2.9773836363287555e-06,11.6488,5.80975917797752,20.0,4.48324259253301e-06,3.047224659991077e-06,7.693290555552167e-06,1.5223757808076253e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:19:10,codecarbon,bb58af8a-3b64-4dfe-b15d-07d5d915874a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.999438700004248,6.142929287220996e-06,3.0723268921462533e-06,11.861563801600004,6.124280138053336,20.0,4.926863291988711e-06,3.398891607997445e-06,8.300437777749419e-06,1.6626192677735576e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:19:19,codecarbon,ddb7909c-6b29-479c-b83d-c666f9e2652c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.778881399994134,4.641601280208453e-06,2.6092809111522326e-06,7.9708038976,5.378168080120896,20.0,2.8248918696631462e-06,2.655835458012512e-06,7.082034444384691e-06,1.256276177206035e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:19:32,codecarbon,a36b9c66-e2f7-46d3-b11a-89420ebfb26f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7145104000082938,4.350752095912435e-06,2.537606127026928e-06,8.1662635072,4.820009224696839,20.0,2.7497292766606654e-06,2.293890724008873e-06,6.731941666657804e-06,1.1775561667327345e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:19:44,codecarbon,9bed1e31-d5cb-45f5-a5da-a68257e08500,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7508703000057722,4.5667871319924745e-06,2.608295504228622e-06,8.890828537600001,4.827825189975435,20.0,3.082579417953892e-06,2.3463907659893035e-06,6.931302777795483e-06,1.2360272961738678e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:19:50,codecarbon,d3630951-74b3-4cfb-925c-673d212c32e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7321684999915306,4.916833529618701e-06,2.8385422836420025e-06,11.3401285696,5.435169421276839,20.0,3.870867206259999e-06,2.6130576459976185e-06,6.8237688888782745e-06,1.3307693741135893e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:20:07,codecarbon,0efc8821-b21a-49a5-b262-a30d3c4fa223,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8085213000013027,4.803781388190223e-06,2.6561928732532827e-06,8.2175389696,5.519926649030131,20.0,2.980219933589177e-06,2.771391105993448e-06,7.250100555554834e-06,1.300171159513746e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:42:47,codecarbon,222e3c8b-b73a-4ebb-b485-ff907391072f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8035442999971565,4.516944351968974e-06,2.504482064552612e-06,8.359104102400002,3.955095992480516,20.0,3.021024572311712e-06,1.9800015839815943e-06,7.224344444451466e-06,1.2225370600744771e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:43:02,codecarbon,f9f630de-bf51-451c-ac64-186430ca5332,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.013334700008272,5.436290690408982e-06,2.7001425497641528e-06,8.9121783808,4.6470006983357655,20.0,3.736194118314218e-06,2.5969465220071486e-06,8.380493888883696e-06,1.4713634529205064e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:45:27,codecarbon,8741b8a0-bc86-4945-848d-08d779e58b1e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7037614000000758,4.01832203757775e-06,2.3585004552735912e-06,7.138023270400001,3.845678116141011,20.0,2.3827318494546304e-06,1.8191681220025568e-06,6.6739205555576415e-06,1.087582052701483e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:46:00,codecarbon,63f5e2f0-01f8-49a0-b121-3e47e73ed829,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.689391499996418,4.003329515156662e-06,2.3696872602739803e-06,7.157109145600001,4.006171424655914,20.0,2.360928118801264e-06,1.878890391993071e-06,6.595423888938967e-06,1.0835242399733302e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:46:38,codecarbon,8f4af87b-f701-4071-85d3-8c2317f3a699,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9375244000111709,5.0059013633246455e-06,2.5836584887889846e-06,8.1662635072,4.35291347780042,20.0,3.250576879063686e-06,2.340835205991154e-06,7.957348888885462e-06,1.3548760973940304e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:46:54,codecarbon,d2dbdd7a-85a0-498b-8d34-f6d9b81b8aa8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9961317999986927,5.11341868869254e-06,2.5616638584165072e-06,7.6509360064,4.286845556348398,20.0,3.173289253932288e-06,2.375279677988007e-06,8.2911938888881e-06,1.3839762820808394e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:47:03,codecarbon,5e873320-62a5-4615-a675-f91356b2cffb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6933628000115275,4.123318000211467e-06,2.43498794244411e-06,7.0387590592,4.727873510527671,20.0,2.3276591600904354e-06,2.2222239999952764e-06,6.610115000027388e-06,1.11599981601131e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:47:53,codecarbon,fede95c8-5f96-41c5-9c28-372f41707e91,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8154649000061909,4.392012515547803e-06,2.4192219389825856e-06,7.064886937600001,4.0119511974539845,20.0,2.5758948681135365e-06,2.021946062011337e-06,7.289394444443234e-06,1.1887235374568108e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T16:48:18,codecarbon,14df2132-8ba8-4da1-88de-88f5765fa84c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.025785399993765,5.499998325242856e-06,2.7149955396360263e-06,7.848856403200001,5.567566295490206,20.0,3.3147554170715586e-06,3.128613614011844e-06,8.442693888921187e-06,1.4886062920004587e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T17:05:08,codecarbon,0010728f-edd8-4e1f-9b27-ee548af62c1d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7811171999928774,4.463287107838142e-06,2.5058918682364024e-06,6.8890046464,5.112010107652562,20.0,2.447849928062155e-06,2.527779800004515e-06,7.10451444441181e-06,1.208014417247848e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T17:31:01,codecarbon,4871b80f-4dd9-4d99-a1fa-0318b4726420,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.476729999994859,1.266605282302288e-05,3.6430936031965698e-06,13.412417536,6.944111231871757,20.0,1.1072132116195644e-05,6.7022275840045165e-06,1.650704333337166e-05,3.428140303357182e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,68.0,21.58831787109375,N,1.0,0.0
2026-04-18T17:33:02,codecarbon,18bf727e-5c11-4f58-a6a5-d0c50e325cc4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8193655000068247,5.313324342273622e-06,2.920427117175571e-06,11.441634918400002,5.749743671874722,20.0,4.179622243575278e-06,2.9030578780064875e-06,7.298138888937602e-06,1.4380819010519368e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T17:35:58,codecarbon,18468e4a-c3ea-438b-bc35-1ae988da8f86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9550760999991328,5.896271567499838e-06,3.015878291132736e-06,13.093942067200004,4.955768126278049,20.0,5.254564398112543e-06,2.6833354800082088e-06,8.020699444427413e-06,1.5958599322548165e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T17:37:38,codecarbon,caff5d7a-91af-440f-aff7-bf7275c461bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.087505499992403,5.819046167104677e-06,2.787559681699451e-06,8.7858919936,5.359125355005677,20.0,3.860586836179706e-06,3.1036135939993548e-06,8.785383888850143e-06,1.5749584319029205e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T17:39:12,codecarbon,e20e1dfa-d596-47b3-9929-58255d8bc671,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.090613100008341,6.150455494905342e-06,2.941938656598299e-06,9.365181644800002,6.437743183905511,20.0,4.1203292496745625e-06,3.7350029879895663e-06,8.791230555572029e-06,1.6646562793236157e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T17:42:04,codecarbon,a0e9289e-b99e-4e16-9938-3fc02fe3fd31,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.974351700002444,5.761624988217718e-06,2.918236395375041e-06,12.3041861632,4.422690319345391,20.0,5.017533645415927e-06,2.423335271992122e-06,8.153301666687993e-06,1.5594170584096043e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T18:02:02,codecarbon,c7486e78-3836-4b29-b62f-e8f70bbfb526,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.948911700004828,5.433942839719348e-06,2.7881934516098835e-06,10.728723404800002,4.382969583135188,20.0,4.308523594487281e-06,2.3711130079928644e-06,8.027643333318539e-06,1.4707279935798685e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T18:07:57,codecarbon,e5087fb4-b20c-4203-9ab1-e8e020c333e6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8655664999969304,5.328611549841317e-06,2.856296760179862e-06,11.9700685504,4.531602147872542,20.0,4.524402287927748e-06,2.345835209999203e-06,7.551957222232078e-06,1.4422194720159029e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T18:16:39,codecarbon,eae5b459-770f-4599-bfbb-52f3a552ac77,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8957470000023025,4.966340844335136e-06,2.619727655815414e-06,8.8066387648,4.366098212749902,20.0,3.4074546410776938e-06,2.297779615995088e-06,7.736453888840819e-06,1.34416881459136e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T18:24:48,codecarbon,ffd2124e-2ca0-4d10-b865-131a32e16ff5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.834775700001046,4.574861767088529e-06,2.493417460829638e-06,7.848856403200001,4.085451138682259,20.0,2.904786318590736e-06,2.0808349980167007e-06,7.396506111076128e-06,1.2382127427683564e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T18:25:05,codecarbon,f2f302e9-6a8c-4547-bce5-43068b157386,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7500205999967875,4.390420478363277e-06,2.508782169976362e-06,8.488846201600001,4.15522763369447,20.0,2.9404870417729577e-06,2.018057170011245e-06,6.924382222253675e-06,1.1882926434037875e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T18:38:28,codecarbon,188a6362-57f1-4477-b3a9-93f01b9b2c3f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.402847500008648,6.669864147732357e-06,2.775816670724361e-06,7.496367788800001,5.308767762284139,20.0,3.956702236129404e-06,3.541669500006784e-06,1.0554000555566744e-05,1.805237229170293e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-18T18:39:04,codecarbon,d372e9ca-1f0e-45be-bb57-b123f0964d0b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7719259999867063,4.240565018178679e-06,2.3931953243027603e-06,7.064886937600001,3.932256791408671,20.0,2.491725767593885e-06,1.934168214021148e-06,7.051439999971384e-06,1.1477333981586418e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
